ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x
0-0.5,Pb-Cu,2018-02-07,LP11,0.0033,0.003,2.999999999999999e-4,none,none,0.10410958904109589,1.104109589041096,-0.36352476295009833,-1.0691676088907787,0.47817319509566114,1.1428571428571428
0-0.5,Pb-Cu,2018-02-13,LP11,0.0027,0.0023,4.000000000000002e-4,none,none,0.12054794520547946,1.1205479452054794,-0.5066469167936214,-0.883528888830858,0.3486821540250649,0.8571428571428571
0-0.5,Pb-Cu,2018-02-20,LP11,0.0047,0.0043,4.000000000000002e-4,none,none,0.13972602739726028,1.1397260273972603,-0.169607740764872,-0.883528888830858,0.7063740137051018,1
0-0.5,Pb-Cu,2018-02-28,LP11,0.00875,0.00795,8.000000000000004e-4,none,none,0.16164383561643836,1.1616438356164385,0.1614259817680133,-0.4362470880719366,1.1074168328276266,1.1428571428571428
0-0.5,Pb-Cu,2018-03-06,LP11,0.0037,0.0047,2e-4,left,none,0.1780821917808219,1.178082191780822,-0.1216957945803853,-1.33081068958978,0.5520011919994395,0.8571428571428571
0-0.5,Pb-Cu,2018-03-13,LP11,0.0042,0.0032,9.999999999999996e-4,none,none,0.19726027397260273,1.1972602739726028,-0.32876081075704533,-0.29225451007582887,0.6337929567754886,1
0-0.5,Pb-Cu,2018-03-21,LP11,0.0053,0.0045,8.000000000000004e-4,none,none,0.2191780821917808,1.2191780821917808,-0.14511923729237788,-0.4362470880719366,0.783902085172186,1.1428571428571428
0-0.5,Pb-Cu,2018-03-27,LP11,0.0151,0.0124,0.002700000000000001,none,none,0.2356164383561644,1.2356164383561643,0.4008710406560701,0.3486821540250649,1.459514216078531,0.8571428571428571
0-0.5,Pb-Cu,2018-04-03,LP11,0.0053,0.0045,8.000000000000004e-4,none,none,0.2547945205479452,1.2547945205479452,-0.14511923729237788,-0.4362470880719366,0.783902085172186,1
0-0.5,Pb-Cu,2018-04-10,LP11,0.0059,0.0059,2e-4,left,none,0.273972602739726,1.273972602739726,7.887226341539534e-4,-1.33081068958978,0.8531066859918159,1
0-0.5,Pb-Cu,2018-04-17,LP11,0.0046,0.0045,2e-4,left,none,0.29315068493150687,1.2931506849315069,-0.14511923729237788,-1.33081068958978,0.6924962479599499,1
0-0.5,Pb-Cu,2018-04-24,LP11,0.0083,0.0062,0.0021000000000000003,none,none,0.31232876712328766,1.3123287671232877,0.027504328450647226,0.18651115601656784,1.0733466264132818,1
0-0.5,Pb-Cu,2018-05-04,LP11,0.0075,0.0039,0.0036,none,none,0.33972602739726027,1.3397260273972602,-0.22220112264431546,0.5343208740849856,1.0079447501371228,1.4285714285714286
0-0.5,Pb-Cu,2018-05-08,LP11,0.0154,0.0153,2e-4,left,none,0.3506849315068493,1.3506849315068492,0.5140726662416019,-1.33081068958978,1.4722088793040076,0.5714285714285714
0-0.5,Pb-Cu,2018-05-15,LP11,0.0173,0.0173,2e-4,left,none,0.3698630136986301,1.36986301369863,0.5802483260381942,-1.33081068958978,1.5472814112817614,1
0-0.5,Pb-Cu,2018-05-22,LP11,0.0372,0.0375,2e-4,left,none,0.38904109589041097,1.389041095890411,0.9969698423754699,-1.33081068958978,2.0413178396501093,1
0-0.5,Pb-Cu,2018-05-30,LP11,0.0196,0.0201,2e-4,left,none,0.410958904109589,1.410958904109589,0.6610536430650569,-1.33081068958978,1.6278286409838347,1.1428571428571428
0-0.5,Pb-Cu,2018-06-06,LP11,0.0242,0.0243,2e-4,left,none,0.4301369863013699,1.43013698630137,0.7632668175315561,-1.33081068958978,1.7638709183831012,1
0-0.5,Pb-Cu,2018-06-13,LP11,0.0198,0.0198,2e-4,left,none,0.44931506849315067,1.4493150684931506,0.6529534256976413,-1.33081068958978,1.6343798773125047,1
0-0.5,Pb-Cu,2018-06-19,LP11,0.0038,0.0036,2.000000000000001e-4,none,none,0.4657534246575342,1.4657534246575343,-0.2653164716470277,-1.3308106895897789,0.5692099781166344,0.8571428571428571
0-0.5,Pb-Cu,2018-06-26,LP11,0.0209,0.0211,2e-4,left,none,0.4849315068493151,1.484931506849315,0.6872070469153996,-1.33081068958978,1.6692689813441535,1
0-0.5,Pb-Cu,2018-07-03,LP11,0.0034,0.0032,2e-4,left,none,0.5041095890410959,1.504109589041096,-0.32876081075704533,-1.33081068958978,0.4974370505798495,1
0-0.5,Pb-Cu,2018-07-10,LP11,0.0124,0.0123,2e-4,left,none,0.5232876712328767,1.5232876712328767,0.3965094435128094,-1.33081068958978,1.3323929581921876,1
0-0.5,Pb-Cu,2018-07-17,LP11,0.0036,0.0035,2e-4,left,none,0.5424657534246575,1.5424657534246575,-0.28049083577630535,-1.33081068958978,0.5343208740849856,1
0-0.5,Pb-Cu,2018-07-24,LP11,0.0166,0.0164,2e-4,left,none,0.5616438356164384,1.5616438356164384,0.5514706300605123,-1.33081068958978,1.5206284271722033,1
0-0.5,Pb-Cu,2018-08-07,LP11,0.0088,0.0085,2.999999999999999e-4,none,none,0.6,1.6,0.19745884928081128,-1.0691676088907787,1.1110937159145038,2
0-0.5,Pb-Cu,2018-08-14,LP11,0.0054,0.0051,2.999999999999999e-4,none,none,0.6191780821917808,1.6191780821917807,-0.07769957162154094,-1.0691676088907787,0.7959639547839863,1
0-0.5,Pb-Cu,2018-08-21,LP11,0.0262,0.026,2.0000000000000226e-4,none,none,0.6383561643835617,1.6383561643835618,0.7996907226688825,-1.330810689589772,1.815111416037109,1
0-0.5,Pb-Cu,2018-08-29,LP11,0.0146,0.0142,3.999999999999993e-4,none,none,0.6602739726027397,1.6602739726027398,0.4738832033254958,-0.8835288888308591,1.4377851854878705,1.1428571428571428
0-0.5,Pb-Cu,2018-09-04,LP11,0.0153,0.0151,2e-4,left,none,0.6767123287671233,1.6767123287671233,0.5069850073497956,-1.33081068958978,1.4680050127367716,0.8571428571428571
0-0.5,Pb-Cu,2018-09-11,LP11,0.0145,0.0142,2.999999999999999e-4,none,none,0.6958904109589041,1.6958904109589041,0.4738832033254958,-1.0691676088907787,1.4333501767185273,1
0-0.5,Pb-Cu,2018-09-18,LP11,0.0023,0.0022,2e-4,left,none,0.7150684931506849,1.7150684931506848,-0.5305910500286449,-1.33081068958978,0.24521444720102853,1
0-0.5,Pb-Cu,2018-09-25,LP11,0.0078,0.0078,2e-4,left,none,0.7342465753424657,1.7342465753424658,0.1511655895611074,-1.33081068958978,1.0332535325981254,1
0-0.5,Pb-Cu,2018-10-03,LP11,0.0329,0.0302,0.0026999999999999975,none,none,0.7561643835616438,1.7561643835616438,0.8803517195552185,0.34868215402506436,1.9620527786124482,1.1428571428571428
0-0.5,Pb-Cu,2018-10-10,LP11,0.0157,0.0159,2e-4,left,none,0.7753424657534247,1.7753424657534247,0.5347926939734361,-1.33081068958978,1.4846586140689373,1
0-0.5,Pb-Cu,2018-10-16,LP11,0.00795,0.00775,2.0000000000000052e-4,none,none,0.7917808219178082,1.7917808219178082,0.14770156280529706,-1.3308106895897776,1.0455451658711867,0.8571428571428571
0-0.5,Pb-Cu,2018-10-24,LP11,0.0375,0.0367,7.999999999999952e-4,none,none,0.8136986301369863,1.8136986301369862,0.985354205126039,-0.43624708807194057,2.046500929651074,1.1428571428571428
0-0.5,Pb-Cu,2018-10-31,LP11,0.0048,0.0048,2e-4,left,none,0.8328767123287671,1.8328767123287673,-0.11035528509932534,-1.33081068958978,0.7199595941449063,1
0-0.5,Pb-Cu,2018-11-06,LP11,0.007,0.0069,2e-4,left,none,0.8493150684931506,1.8493150684931505,0.08512532106952189,-1.33081068958978,0.9634242548315182,0.8571428571428571
0-0.5,Pb-Cu,2018-11-13,LP11,0.0101,0.0101,2e-4,left,none,0.8684931506849315,1.8684931506849316,0.29036015869927134,-1.33081068958978,1.2000043314902498,1
0-0.5,Pb-Cu,2018-11-20,LP11,0.0031,0.0031,2e-4,left,none,0.8876712328767123,1.8876712328767122,-0.3458623837547756,-1.33081068958978,0.43782935667434475,1
0-0.5,Pb-Cu,2018-11-27,LP11,0.0116,0.004,0.007599999999999999,none,none,0.9068493150684932,1.9068493150684933,-0.2085635764023955,1.0164917788755559,1.2893575987224188,1
0-0.5,Pb-Cu,2018-12-04,LP11,0.01,0.0051,0.0049,none,none,0.9260273972602739,1.926027397260274,-0.07769957162154094,0.7332650394659923,1.1935834701970442,1
0-0.5,Pb-Cu,2018-12-18,LP11,0.0018,0.0017,2e-4,left,none,0.9643835616438357,1.9643835616438357,-0.6694718094846843,-1.33081068958978,0.08703907332606424,2
0-0.5,Pb-Cu,2019-01-02,LP11,0.0095,0.0091,3.999999999999993e-4,none,none,0.005479452054794521,2.0054794520547947,0.23419951673489994,-0.8835288888308591,1.160484356871664,2.142857142857143
0-0.5,Pb-Cu,2019-01-09,LP11,0.0044,0.0044,2e-4,left,none,0.024657534246575342,2.0246575342465754,-0.15722433782322207,-1.33081068958978,0.6638119151555825,1
0-0.5,Pb-Cu,2019-01-16,LP11,0.0011,0.0011,2e-4,left,none,0.043835616438356165,2.043835616438356,-0.9039577622340678,-1.33081068958978,-0.23075168636226034,1
0-0.5,Pb-Cu,2019-01-23,LP11,0.0019,0.0019,2e-4,left,none,0.06301369863013699,2.063013698630137,-0.6095596424027712,-1.33081068958978,0.12192817735771305,1
0-0.5,Pb-Cu,2019-01-29,LP11,0.0083,0.008,2.999999999999999e-4,none,none,0.07945205479452055,2.0794520547945208,0.16480313580302688,-1.0691676088907787,1.0733466264132818,0.8571428571428571
0-0.5,Pb-Cu,2019-02-05,LP11,0.0022,0.0014,8.000000000000001e-4,none,none,0.09863013698630137,2.0986301369863014,-0.774054782336378,-0.4362470880719366,0.21653011439666103,1
0-0.5,Pb-Cu,2019-02-13,LP11,0.001,6e-4,4.000000000000001e-4,none,none,0.12054794520547946,2.1205479452054794,-1.2304554217155939,-0.883528888830858,-0.2922545100758283,1.1428571428571428
0-0.5,Pb-Cu,2019-02-19,LP11,0.0015,8e-4,7e-4,none,none,0.136986301369863,2.136986301369863,-1.0754942351678911,-0.5224137254413542,-0.03061142937682759,0.8571428571428571
0-0.5,Pb-Cu,2019-02-27,LP11,0.0015,8e-4,7e-4,none,none,0.1589041095890411,2.158904109589041,-1.0754942351678911,-0.5224137254413542,-0.03061142937682759,1.1428571428571428
0-0.5,Pb-Cu,2019-03-06,LP11,0.0016,8e-4,8e-4,none,none,0.1780821917808219,2.1780821917808217,-1.0754942351678911,-0.4362470880719366,0.011034712686984804,1
0-0.5,Pb-Cu,2019-03-13,LP11,0.003,0.0018,0.0012000000000000001,none,none,0.19726027397260273,2.197260273972603,-0.6386831838524506,-0.17460400737293588,0.41667037138209323,1
0-0.5,Pb-Cu,2019-03-19,LP11,0.0015,0.0012,3.0000000000000014e-4,none,none,0.2136986301369863,2.213698630136986,-0.857088709510171,-1.0691676088907787,-0.03061142937682759,0.8571428571428571
0-0.5,Pb-Cu,2019-03-26,LP11,0.0014,9e-4,5e-4,none,none,0.2328767123287671,2.232876712328767,-1.0120498960578734,-0.7395363108347497,-0.07513192468243286,1
0-0.5,Pb-Cu,2019-04-02,LP11,0.0011,8e-4,3.0000000000000003e-4,none,none,0.25205479452054796,2.252054794520548,-1.0754942351678911,-1.0691676088907787,-0.23075168636226034,1
0-0.5,Pb-Cu,2019-04-09,LP11,0.0013,9e-4,3.9999999999999996e-4,none,none,0.27123287671232876,2.271232876712329,-1.0120498960578734,-0.883528888830858,-0.12295314961871805,1
0-0.5,Pb-Cu,2019-04-17,LP11,0.0014,0.001,3.9999999999999996e-4,none,none,0.29315068493150687,2.293150684931507,-0.9552970008132412,-0.883528888830858,-0.07513192468243286,1.1428571428571428
0-0.5,Pb-Cu,2019-04-23,LP11,0.0011,0.001,2e-4,left,none,0.3095890410958904,2.3095890410958906,-0.9552970008132412,-1.33081068958978,-0.23075168636226034,0.8571428571428571
0-0.5,Pb-Cu,2019-04-30,LP11,0.0037,0.0036,2e-4,left,none,0.3287671232876712,2.328767123287671,-0.2653164716470277,-1.33081068958978,0.5520011919994395,1
0-0.5,Pb-Cu,2019-05-07,LP11,6e-4,5e-4,2e-4,left,none,0.34794520547945207,2.3479452054794523,-1.328663713018664,-1.33081068958978,-0.6218858081318579,1
0-0.5,Pb-Cu,2019-05-15,LP11,0.0034,0.003,3.9999999999999975e-4,none,none,0.3698630136986301,2.3698630136986303,-0.36352476295009833,-0.8835288888308586,0.4974370505798495,1.1428571428571428
0-0.5,Pb-Cu,2019-05-21,LP11,0.0029,0.0027,2e-4,left,none,0.3863013698630137,2.3863013698630136,-0.4202776581947301,-1.33081068958978,0.39479399720457614,0.8571428571428571
0-0.5,Pb-Cu,2019-05-29,LP11,0.0018,0.0016,2e-4,left,none,0.40821917808219177,2.4082191780821915,-0.7021275229624682,-1.33081068958978,0.08703907332606424,1.1428571428571428
0-0.5,Pb-Cu,2019-06-05,LP11,0.0059,0.0054,4.999999999999996e-4,none,none,0.4273972602739726,2.4273972602739726,-0.04691094598930724,-0.7395363108347502,0.8531066859918159,1
0-0.5,Pb-Cu,2019-06-12,LP11,0.0058,0.0053,4.999999999999996e-4,none,none,0.4465753424657534,2.4465753424657533,-0.0569795438897072,-0.7395363108347502,0.8420757979634975,1
0-0.5,Pb-Cu,2019-06-18,LP11,0.0049,0.0042,7.000000000000001e-4,none,none,0.46301369863013697,2.463013698630137,-0.18228254447323516,-0.5224137254413542,0.7332650394659923,0.8571428571428571
0-0.5,Pb-Cu,2019-06-26,LP11,0.0023,0.0016,6.999999999999999e-4,none,none,0.4849315068493151,2.484931506849315,-0.7021275229624682,-0.5224137254413542,0.24521444720102853,1.1428571428571428
0-0.5,Pb-Cu,2019-07-02,LP11,0.0014,8e-4,6e-4,none,none,0.5013698630136987,2.5013698630136987,-1.0754942351678911,-0.6218858081318579,-0.07513192468243286,0.8571428571428571
0-0.5,Pb-Cu,2019-07-09,LP11,0.0023,0.0018,5e-4,none,none,0.5205479452054794,2.5205479452054793,-0.6386831838524506,-0.7395363108347497,0.24521444720102853,1
0-0.5,Pb-Cu,2019-07-16,LP11,0.0023,0.002,2.999999999999999e-4,none,none,0.5397260273972603,2.5397260273972604,-0.5819302886078184,-1.0691676088907787,0.24521444720102853,1
0-0.5,Pb-Cu,2019-07-23,LP11,0.0088,0.0068,0.002000000000000001,none,none,0.5589041095890411,2.558904109589041,0.07726161492616145,0.1550272906830931,1.1110937159145038,1
0-0.5,Pb-Cu,2019-07-30,LP11,0.0067,0.0061,5.999999999999998e-4,none,none,0.5780821917808219,2.5780821917808217,0.01874552889563811,-0.6218858081318579,0.9351588063234788,1
0-0.5,Pb-Cu,2019-08-07,LP11,0.003,0.0026,4.000000000000002e-4,none,none,0.6,2.6,-0.44060664830203594,-0.883528888830858,0.41667037138209323,1.1428571428571428
0-0.5,Pb-Cu,2019-08-13,LP11,0.011,0.01,9.999999999999992e-4,none,none,0.6164383561643836,2.616438356164384,0.2850003701576772,-0.29225451007582887,1.2550862939106122,0.8571428571428571
0-0.5,Pb-Cu,2019-08-20,LP11,0.0115,0.0104,0.0011000000000000003,none,none,0.6356164383561644,2.6356164383561644,0.3061267761088098,-0.23075168636226034,1.2837706267149795,1
0-0.5,Pb-Cu,2019-08-27,LP11,0.0076,0.0067,8.999999999999998e-4,none,none,0.6547945205479452,2.654794520547945,0.06928140520191356,-0.3602427274328571,1.0164917788755559,1
0-0.5,Pb-Cu,2019-09-03,LP11,9e-4,6e-4,3.0000000000000003e-4,none,none,0.673972602739726,2.673972602739726,-1.2304554217155939,-1.0691676088907787,-0.3602427274328571,1
0-0.5,Pb-Cu,2019-09-11,LP11,0.007,0.0061,8.999999999999998e-4,none,none,0.6958904109589041,2.695890410958904,0.01874552889563811,-0.3602427274328571,0.9634242548315182,1.1428571428571428
0-0.5,Pb-Cu,2019-09-17,LP11,0.0027,0.0021,6.000000000000003e-4,none,none,0.7123287671232876,2.712328767123288,-0.555649256678658,-0.6218858081318572,0.3486821540250649,0.8571428571428571
0-0.5,Pb-Cu,2019-09-24,LP11,0.0043,0.0037,5.999999999999998e-4,none,none,0.7315068493150685,2.7315068493150685,-0.2505578962718041,-0.6218858081318579,0.6489769805291205,1
0-0.5,Pb-Cu,2019-10-01,LP11,0.0047,0.0042,5.000000000000004e-4,none,none,0.7506849315068493,2.750684931506849,-0.18228254447323516,-0.7395363108347491,0.7063740137051018,1
0-0.5,Pb-Cu,2019-10-08,LP11,0.0085,0.0066,0.0019000000000000006,none,none,0.7698630136986301,2.76986301369863,0.06118118783449792,0.12192817735771362,1.0887114293348792,1
0-0.5,Pb-Cu,2019-10-16,LP11,0.0038,0.0032,5.999999999999998e-4,none,none,0.7917808219178082,2.791780821917808,-0.32876081075704533,-0.6218858081318579,0.5692099781166344,1.1428571428571428
0-0.5,Pb-Cu,2019-10-22,LP11,0.0037,0.0028,9.000000000000002e-4,none,none,0.8082191780821918,2.808219178082192,-0.40068807013095514,-0.36024272743285657,0.5520011919994395,0.8571428571428571
0-0.5,Pb-Cu,2019-10-30,LP11,0.0032,0.0025,7.000000000000001e-4,none,none,0.8301369863013699,2.83013698630137,-0.4617330542531685,-0.5224137254413542,0.4583165134459062,1.1428571428571428
0-0.5,Pb-Cu,2019-11-06,LP11,0.001,7e-4,3.0000000000000003e-4,none,none,0.8493150684931506,2.8493150684931505,-1.1474214945418009,-1.0691676088907787,-0.2922545100758283,1
0-0.5,Pb-Cu,2019-11-12,LP11,3e-4,2e-4,2e-4,left,left,0.8657534246575342,2.8657534246575342,-1.8222276595787372,-1.33081068958978,-1.0691676088907787,0.8571428571428571
0-0.5,Pb-Cu,2019-11-20,LP11,0.0035,0.0025,0.001,none,none,0.8876712328767123,2.8876712328767122,-0.4617330542531685,-0.2922545100758283,0.5161424540725968,1.1428571428571428
0-0.5,Pb-Cu,2019-11-26,LP11,0.0028,0.002,7.999999999999999e-4,none,none,0.9041095890410958,2.904109589041096,-0.5819302886078184,-0.4362470880719366,0.37214987607648853,0.8571428571428571
0-0.5,Pb-Cu,2019-12-04,LP11,0.0031,0.0023,7.999999999999999e-4,none,none,0.9260273972602739,2.926027397260274,-0.5066469167936214,-0.4362470880719366,0.43782935667434475,1.1428571428571428
0-0.5,Pb-Cu,2019-12-17,LP11,0.0079,0.0045,0.003400000000000001,none,none,0.9616438356164384,2.9616438356164383,-0.14511923729237788,0.4974370505798495,1.0414739142853742,1.8571428571428572
0-0.5,Pb-Cu,2020-01-01,LP11,0.0061,6e-4,0.0055000000000000005,none,none,0.00273224043715847,3.0027322404371586,-1.2304554217155939,0.8078044931516907,0.8746183858245978,2.142857142857143
0-0.5,Pb-Cu,2020-01-07,LP11,0.0013,0.001,2.999999999999999e-4,none,none,0.01912568306010929,3.019125683060109,-0.9552970008132412,-1.0691676088907787,-0.12295314961871805,0.8571428571428571
0-0.5,Pb-Cu,2020-01-15,LP11,0.0029,0.0023,5.999999999999998e-4,none,none,0.040983606557377046,3.040983606557377,-0.5066469167936214,-0.6218858081318579,0.39479399720457614,1.1428571428571428
0-0.5,Pb-Cu,2020-01-21,LP11,0.0025,0.0017,8.000000000000001e-4,none,none,0.05737704918032787,3.057377049180328,-0.6694718094846843,-0.4362470880719366,0.2990198686792014,0.8571428571428571
0-0.5,Pb-Cu,2020-01-29,LP11,0.0022,0.0015,7.000000000000001e-4,none,none,0.07923497267759563,3.079234972677596,-0.7368914751555208,-0.5224137254413542,0.21653011439666103,1.1428571428571428
0-0.5,Pb-Cu,2020-02-04,LP11,0.0026,0.0016,9.999999999999998e-4,none,none,0.09562841530054644,3.0956284153005464,-0.7021275229624682,-0.2922545100758283,0.32432865114020337,0.8571428571428571
0-0.5,Pb-Cu,2020-02-11,LP11,0.0021,0.0012,9e-4,none,none,0.11475409836065574,3.1147540983606556,-0.857088709510171,-0.3602427274328571,0.18651115601656726,1
0-0.5,Pb-Cu,2020-02-18,LP11,0.0022,0.001,0.0012000000000000001,none,none,0.13387978142076504,3.133879781420765,-0.9552970008132412,-0.17460400737293588,0.21653011439666103,1
0-0.5,Pb-Cu,2020-02-25,LP11,3e-4,2e-4,2e-4,left,left,0.15300546448087432,3.1530054644808745,-1.8222276595787372,-1.33081068958978,-1.0691676088907787,1
0-0.5,Pb-Cu,2020-03-10,LP11,0.0016,0.001,6.000000000000001e-4,none,none,0.1912568306010929,3.191256830601093,-0.9552970008132412,-0.6218858081318572,0.011034712686984804,2
0-0.5,Pb-Cu,2020-03-17,LP11,0.001,8e-4,2e-4,left,none,0.2103825136612022,3.210382513661202,-1.0754942351678911,-1.33081068958978,-0.2922545100758283,1
0-0.5,Pb-Cu,2020-03-25,LP11,0.0019,8e-4,0.0010999999999999998,none,none,0.23224043715846995,3.23224043715847,-1.0754942351678911,-0.23075168636226034,0.12192817735771305,1.1428571428571428
0-0.5,Pb-Cu,2020-04-01,LP11,0.0016,7e-4,9.000000000000001e-4,none,none,0.25136612021857924,3.251366120218579,-1.1474214945418009,-0.3602427274328571,0.011034712686984804,1
0-0.5,Pb-Cu,2020-04-08,LP11,0.0017,0.0012,5e-4,none,none,0.27049180327868855,3.2704918032786887,-0.857088709510171,-0.7395363108347497,0.05015524982092811,1
0-0.5,Pb-Cu,2020-04-15,LP11,0.0016,0.001,6.000000000000001e-4,none,none,0.2896174863387978,3.289617486338798,-0.9552970008132412,-0.6218858081318572,0.011034712686984804,1
0-0.5,Pb-Cu,2020-04-22,LP11,9e-4,2e-4,7e-4,interval,left,0.3087431693989071,3.308743169398907,-1.8222276595787372,-0.5224137254413542,-0.3602427274328571,1
0-0.5,Pb-Cu,2020-04-28,LP11,0.0033,2e-4,0.0031,none,none,0.3251366120218579,3.3251366120218577,-1.8222276595787372,0.43782935667434475,0.47817319509566114,0.8571428571428571
0-0.5,Pb-Cu,2020-05-05,LP11,0.0024,0.0021,2.999999999999999e-4,none,none,0.3442622950819672,3.3442622950819674,-0.555649256678658,-1.0691676088907787,0.2726777933859849,1
0-0.5,Pb-Cu,2020-05-12,LP11,0.0035,0.0013,0.0022,none,none,0.3633879781420765,3.3633879781420766,-0.8139733605074588,0.21653011439666103,0.5161424540725968,1
0-0.5,Pb-Cu,2020-05-20,LP11,0.0029,0.0022,6.999999999999997e-4,none,none,0.38524590163934425,3.3852459016393444,-0.5305910500286449,-0.5224137254413548,0.39479399720457614,1.1428571428571428
0-0.5,Pb-Cu,2020-05-26,LP11,0.0025,9e-4,0.0016,none,none,0.4016393442622951,3.401639344262295,-1.0120498960578734,0.011034712686984804,0.2990198686792014,0.8571428571428571
0-0.5,Pb-Cu,2020-06-02,LP11,0.0113,8e-4,0.010499999999999999,none,none,0.4207650273224044,3.420765027322404,-1.0754942351678911,1.2250673355305184,1.2724494374584763,1
0-0.5,Pb-Cu,2020-06-09,LP11,0.0025,0.0016,9e-4,none,none,0.43989071038251365,3.439890710382514,-0.7021275229624682,-0.3602427274328571,0.2990198686792014,1
0-0.5,Pb-Cu,2020-06-16,LP11,0.0041,0.0029,0.0012000000000000005,none,none,0.45901639344262296,3.459016393442623,-0.38178597967695005,-0.17460400737293588,0.6182430179364446,1
0-0.5,Pb-Cu,2020-06-23,LP11,0.0027,0.0025,2.000000000000001e-4,none,none,0.4781420765027322,3.478142076502732,-0.4617330542531685,-1.3308106895897789,0.3486821540250649,1
0-0.5,Pb-Cu,2020-06-30,LP11,0.0051,0.0045,6.000000000000007e-4,none,none,0.4972677595628415,3.4972677595628414,-0.14511923729237788,-0.6218858081318567,0.7590801312788502,1
0-0.5,Pb-Cu,2020-07-07,LP11,0.0039,0.0019,0.002,none,none,0.5163934426229508,3.5163934426229506,-0.6095596424027712,0.1550272906830931,0.585971731839204,1
0-0.5,Pb-Cu,2020-07-14,LP11,0.0019,0.0013,6.000000000000001e-4,none,none,0.5355191256830601,3.5355191256830603,-0.8139733605074588,-0.6218858081318572,0.12192817735771305,1
0-0.5,Pb-Cu,2020-07-21,LP11,0.0017,0.0012,5e-4,none,none,0.5546448087431693,3.5546448087431695,-0.857088709510171,-0.7395363108347497,0.05015524982092811,1
0-0.5,Pb-Cu,2020-07-28,LP11,0.0038,0.0025,0.0013,none,none,0.5737704918032787,3.5737704918032787,-0.4617330542531685,-0.12295314961871805,0.5692099781166344,1
0-0.5,Pb-Cu,2020-08-04,LP11,0.0068,0.0062,5.999999999999998e-4,none,none,0.592896174863388,3.592896174863388,0.027504328450647226,-0.6218858081318579,0.9447188513387709,1
0-0.5,Pb-Cu,2020-08-11,LP11,0.0063,0.005,0.0013,none,none,0.6120218579234973,3.612021857923497,-0.08836634204774566,-0.12295314961871805,0.8954360374744894,1
0-0.5,Pb-Cu,2020-08-18,LP11,0.0071,0.006,0.0011000000000000003,none,none,0.6311475409836066,3.6311475409836067,0.009841949255324504,-0.23075168636226034,0.9725774754753429,1
0-0.5,Pb-Cu,2020-08-26,LP11,0.0069,0.0058,0.0011000000000000003,none,none,0.6530054644808743,3.6530054644808745,-0.008419267471527207,-0.23075168636226034,0.9541393286589506,1.1428571428571428
0-0.5,Pb-Cu,2020-09-01,LP11,0.0019,0.001,9e-4,none,none,0.6693989071038251,3.669398907103825,-0.9552970008132412,-0.3602427274328571,0.12192817735771305,0.8571428571428571
0-0.5,Pb-Cu,2020-09-09,LP11,0.0041,0.0028,0.0013000000000000004,none,none,0.6912568306010929,3.691256830601093,-0.40068807013095514,-0.12295314961871746,0.6182430179364446,1.1428571428571428
0-0.5,Pb-Cu,2020-09-15,LP11,0.006,2e-4,0.0058000000000000005,none,none,0.7076502732240437,3.7076502732240435,-1.8222276595787372,0.8420757979634975,0.8639521721410146,0.8571428571428571
0-0.5,Pb-Cu,2020-09-22,LP11,8e-4,3e-4,5e-4,none,none,0.726775956284153,3.726775956284153,-1.6038221339210164,-0.7395363108347497,-0.4362470880719366,1
0-0.5,Pb-Cu,2020-09-29,LP11,0.0019,5e-4,0.0014,none,none,0.7459016393442623,3.7459016393442623,-1.328663713018664,-0.07513192468243286,0.12192817735771305,1
0-0.5,Pb-Cu,2020-10-06,LP11,5e-4,2e-4,3.0000000000000003e-4,interval,left,0.7650273224043715,3.7650273224043715,-1.8222276595787372,-1.0691676088907787,-0.7395363108347497,1
0-0.5,Pb-Cu,2020-10-13,LP11,9e-4,4e-4,5e-4,none,none,0.7841530054644809,3.7841530054644807,-1.4488609473733138,-0.7395363108347497,-0.3602427274328571,1
0-0.5,Pb-Cu,2020-10-20,LP11,6e-4,4e-4,2e-4,left,none,0.8032786885245902,3.80327868852459,-1.4488609473733138,-1.33081068958978,-0.6218858081318579,1
0-0.5,Pb-Cu,2020-11-04,LP11,5e-4,2e-4,3.0000000000000003e-4,interval,left,0.8442622950819673,3.8442622950819674,-1.8222276595787372,-1.0691676088907787,-0.7395363108347497,2.142857142857143
0-0.5,Pb-Cu,2020-11-10,LP11,3e-4,2e-4,2e-4,left,none,0.860655737704918,3.860655737704918,-1.8222276595787372,-1.33081068958978,-1.0691676088907787,0.8571428571428571
0-0.5,Pb-Cu,2020-11-16,LP11,2e-4,2e-4,2e-4,left,left,0.8770491803278688,3.8770491803278686,-1.8222276595787372,-1.33081068958978,-1.33081068958978,0.8571428571428571
0-0.5,Pb-Cu,2020-11-25,LP11,1.78,2e-4,1.7798,none,none,0.9016393442622951,3.901639344262295,-1.8222276595787372,4.537270472486524,4.537342981193364,1.2857142857142858
0-0.5,Pb-Cu,2020-12-01,LP11,1.43,2e-4,1.4298,interval,left,0.9180327868852459,3.918032786885246,-1.8222276595787372,4.395973358079159,4.3960636149134675,0.8571428571428571
0-0.5,Pb-Cu,2020-12-09,LP11,0.274,2e-4,0.27380000000000004,interval,left,0.9398907103825137,3.939890710382514,-1.8222276595787372,3.329376675106501,3.3298478625942747,1.1428571428571428
