date,location,param,value,units,bdl,ortho_dose,pipe_material,detection_limit
2017-11-28,LP3A,Water Temperature,17.6,°C,NA,2.0-0.75,NA,NA
2017-11-28,LP31,Water Temperature,17.3,°C,NA,2.0-0.75,Pb-Cu,NA
2017-11-28,LP32,Water Temperature,17.5,°C,NA,2.0-0.75,Pb #1,NA
2017-11-28,LP33,Water Temperature,17.9,°C,NA,2.0-0.75,Pb #2,NA
2017-11-28,LP34,Water Temperature,17.9,°C,NA,2.0-0.75,Cu,NA
2017-11-28,LP35,Water Temperature,17.4,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2017-12-05,LP1,Water Temperature,9.4,°C,NA,0-0.5,NA,NA
2017-12-05,LP1A,Water Temperature,8.8,°C,NA,0-0.5,NA,NA
2017-12-05,LP11,Water Temperature,9.7,°C,NA,0-0.5,Pb-Cu,NA
2017-12-05,LP12,Water Temperature,9.9,°C,NA,0-0.5,Pb #1,NA
2017-12-05,LP13,Water Temperature,10.8,°C,NA,0-0.5,Pb #2,NA
2017-12-05,LP14,Water Temperature,10.8,°C,NA,0-0.5,Cu,NA
2017-12-05,LP15,Water Temperature,11.5,°C,NA,0-0.5,Cu/Pb-Sn,NA
2017-12-05,LP2,Water Temperature,10.4,°C,NA,1.0,NA,NA
2017-12-05,LP2A,Water Temperature,9.8,°C,NA,1.0,NA,NA
2017-12-05,LP21,Water Temperature,10.8,°C,NA,1.0,Pb-Cu,NA
2017-12-05,LP22,Water Temperature,11,°C,NA,1.0,Pb #1,NA
2017-12-05,LP23,Water Temperature,11.2,°C,NA,1.0,Pb #2,NA
2017-12-05,LP24,Water Temperature,11.7,°C,NA,1.0,Cu,NA
2017-12-05,LP25,Water Temperature,12.6,°C,NA,1.0,Cu/Pb-Sn,NA
2017-12-05,LP3,Water Temperature,11.9,°C,NA,2.0-0.75,NA,NA
2017-12-05,LP3A,Water Temperature,10.8,°C,NA,2.0-0.75,NA,NA
2017-12-05,LP31,Water Temperature,12,°C,NA,2.0-0.75,Pb-Cu,NA
2017-12-05,LP32,Water Temperature,12.2,°C,NA,2.0-0.75,Pb #1,NA
2017-12-05,LP33,Water Temperature,13.5,°C,NA,2.0-0.75,Pb #2,NA
2017-12-05,LP34,Water Temperature,14.3,°C,NA,2.0-0.75,Cu,NA
2017-12-05,LP35,Water Temperature,15.2,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-01-03,LP1,Water Temperature,10.1,°C,NA,0-0.5,NA,NA
2018-01-03,LP1A,Water Temperature,8.5,°C,NA,0-0.5,NA,NA
2018-01-03,LP11,Water Temperature,10.4,°C,NA,0-0.5,Pb-Cu,NA
2018-01-03,LP12,Water Temperature,9.9,°C,NA,0-0.5,Pb #1,NA
2018-01-03,LP13,Water Temperature,9.8,°C,NA,0-0.5,Pb #2,NA
2018-01-03,LP14,Water Temperature,10.4,°C,NA,0-0.5,Cu,NA
2018-01-03,LP15,Water Temperature,11.5,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-01-03,LP2,Water Temperature,10.5,°C,NA,1.0,NA,NA
2018-01-03,LP2A,Water Temperature,8.4,°C,NA,1.0,NA,NA
2018-01-03,LP21,Water Temperature,9.2,°C,NA,1.0,Pb-Cu,NA
2018-01-03,LP22,Water Temperature,9.4,°C,NA,1.0,Pb #1,NA
2018-01-03,LP23,Water Temperature,9.5,°C,NA,1.0,Pb #2,NA
2018-01-03,LP24,Water Temperature,10.2,°C,NA,1.0,Cu,NA
2018-01-03,LP25,Water Temperature,11.4,°C,NA,1.0,Cu/Pb-Sn,NA
2018-01-03,LP3,Water Temperature,11,°C,NA,2.0-0.75,NA,NA
2018-01-03,LP3A,Water Temperature,9.9,°C,NA,2.0-0.75,NA,NA
2018-01-03,LP31,Water Temperature,10.6,°C,NA,2.0-0.75,Pb-Cu,NA
2018-01-03,LP32,Water Temperature,10.8,°C,NA,2.0-0.75,Pb #1,NA
2018-01-03,LP33,Water Temperature,11,°C,NA,2.0-0.75,Pb #2,NA
2018-01-03,LP34,Water Temperature,11.5,°C,NA,2.0-0.75,Cu,NA
2018-01-03,LP35,Water Temperature,12,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-01-16,LP1,Water Temperature,13.6,°C,NA,0-0.5,NA,NA
2018-01-16,LP1A,Water Temperature,12.4,°C,NA,0-0.5,NA,NA
2018-01-16,LP11,Water Temperature,13.2,°C,NA,0-0.5,Pb-Cu,NA
2018-01-16,LP12,Water Temperature,12.8,°C,NA,0-0.5,Pb #1,NA
2018-01-16,LP13,Water Temperature,12.8,°C,NA,0-0.5,Pb #2,NA
2018-01-16,LP14,Water Temperature,13.4,°C,NA,0-0.5,Cu,NA
2018-01-16,LP15,Water Temperature,14,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-01-16,LP2,Water Temperature,13.9,°C,NA,1.0,NA,NA
2018-01-16,LP2A,Water Temperature,12.7,°C,NA,1.0,NA,NA
2018-01-16,LP21,Water Temperature,12.6,°C,NA,1.0,Pb-Cu,NA
2018-01-16,LP22,Water Temperature,13,°C,NA,1.0,Pb #1,NA
2018-01-16,LP23,Water Temperature,12.7,°C,NA,1.0,Pb #2,NA
2018-01-16,LP24,Water Temperature,13,°C,NA,1.0,Cu,NA
2018-01-16,LP25,Water Temperature,14.7,°C,NA,1.0,Cu/Pb-Sn,NA
2018-01-16,LP3,Water Temperature,15.6,°C,NA,2.0-0.75,NA,NA
2018-01-16,LP3A,Water Temperature,14.3,°C,NA,2.0-0.75,NA,NA
2018-01-16,LP31,Water Temperature,15.6,°C,NA,2.0-0.75,Pb-Cu,NA
2018-01-16,LP32,Water Temperature,15.6,°C,NA,2.0-0.75,Pb #1,NA
2018-01-16,LP33,Water Temperature,15.5,°C,NA,2.0-0.75,Pb #2,NA
2018-01-16,LP34,Water Temperature,16,°C,NA,2.0-0.75,Cu,NA
2018-01-16,LP35,Water Temperature,17.1,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-01-23,LP1,Water Temperature,17,°C,NA,0-0.5,NA,NA
2018-01-23,LP1A,Water Temperature,17.3,°C,NA,0-0.5,NA,NA
2018-01-23,LP11,Water Temperature,16.9,°C,NA,0-0.5,Pb-Cu,NA
2018-01-23,LP12,Water Temperature,17.2,°C,NA,0-0.5,Pb #1,NA
2018-01-23,LP13,Water Temperature,17.2,°C,NA,0-0.5,Pb #2,NA
2018-01-23,LP14,Water Temperature,17.6,°C,NA,0-0.5,Cu,NA
2018-01-23,LP15,Water Temperature,19.3,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-01-23,LP2,Water Temperature,17.7,°C,NA,1.0,NA,NA
2018-01-23,LP2A,Water Temperature,15.6,°C,NA,1.0,NA,NA
2018-01-23,LP21,Water Temperature,15.8,°C,NA,1.0,Pb-Cu,NA
2018-01-23,LP22,Water Temperature,16,°C,NA,1.0,Pb #1,NA
2018-01-23,LP23,Water Temperature,15.5,°C,NA,1.0,Pb #2,NA
2018-01-23,LP24,Water Temperature,16.7,°C,NA,1.0,Cu,NA
2018-01-23,LP25,Water Temperature,18.2,°C,NA,1.0,Cu/Pb-Sn,NA
2018-01-23,LP3,Water Temperature,18.6,°C,NA,2.0-0.75,NA,NA
2018-01-23,LP3A,Water Temperature,17.2,°C,NA,2.0-0.75,NA,NA
2018-01-23,LP31,Water Temperature,17.5,°C,NA,2.0-0.75,Pb-Cu,NA
2018-01-23,LP32,Water Temperature,17.6,°C,NA,2.0-0.75,Pb #1,NA
2018-01-23,LP33,Water Temperature,17.9,°C,NA,2.0-0.75,Pb #2,NA
2018-01-23,LP34,Water Temperature,18.4,°C,NA,2.0-0.75,Cu,NA
2018-01-23,LP35,Water Temperature,19.4,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-01-30,LP1,Water Temperature,16.2,°C,NA,0-0.5,NA,NA
2018-01-30,LP1A,Water Temperature,15.2,°C,NA,0-0.5,NA,NA
2018-01-30,LP11,Water Temperature,15.1,°C,NA,0-0.5,Pb-Cu,NA
2018-01-30,LP12,Water Temperature,15.6,°C,NA,0-0.5,Pb #1,NA
2018-01-30,LP13,Water Temperature,15.8,°C,NA,0-0.5,Pb #2,NA
2018-01-30,LP14,Water Temperature,16.1,°C,NA,0-0.5,Cu,NA
2018-01-30,LP15,Water Temperature,17.4,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-01-30,LP2,Water Temperature,15.7,°C,NA,1.0,NA,NA
2018-01-30,LP2A,Water Temperature,14,°C,NA,1.0,NA,NA
2018-01-30,LP21,Water Temperature,13.7,°C,NA,1.0,Pb-Cu,NA
2018-01-30,LP22,Water Temperature,14,°C,NA,1.0,Pb #1,NA
2018-01-30,LP23,Water Temperature,14.1,°C,NA,1.0,Pb #2,NA
2018-01-30,LP24,Water Temperature,14.8,°C,NA,1.0,Cu,NA
2018-01-30,LP25,Water Temperature,16.3,°C,NA,1.0,Cu/Pb-Sn,NA
2018-01-30,LP3,Water Temperature,16.5,°C,NA,2.0-0.75,NA,NA
2018-01-30,LP3A,Water Temperature,15.3,°C,NA,2.0-0.75,NA,NA
2018-01-30,LP31,Water Temperature,15.8,°C,NA,2.0-0.75,Pb-Cu,NA
2018-01-30,LP32,Water Temperature,15.4,°C,NA,2.0-0.75,Pb #1,NA
2018-01-30,LP33,Water Temperature,15.5,°C,NA,2.0-0.75,Pb #2,NA
2018-01-30,LP34,Water Temperature,15.8,°C,NA,2.0-0.75,Cu,NA
2018-01-30,LP35,Water Temperature,17.4,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-02-07,LP1,Water Temperature,17.6,°C,NA,0-0.5,NA,NA
2018-02-07,LP1A,Water Temperature,16,°C,NA,0-0.5,NA,NA
2018-02-07,LP11,Water Temperature,16.9,°C,NA,0-0.5,Pb-Cu,NA
2018-02-07,LP12,Water Temperature,16.2,°C,NA,0-0.5,Pb #1,NA
2018-02-07,LP13,Water Temperature,16.9,°C,NA,0-0.5,Pb #2,NA
2018-02-07,LP14,Water Temperature,16.8,°C,NA,0-0.5,Cu,NA
2018-02-07,LP15,Water Temperature,17.6,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-02-07,LP2,Water Temperature,16.6,°C,NA,1.0,NA,NA
2018-02-07,LP2A,Water Temperature,15.4,°C,NA,1.0,NA,NA
2018-02-07,LP21,Water Temperature,15.8,°C,NA,1.0,Pb-Cu,NA
2018-02-07,LP22,Water Temperature,15.8,°C,NA,1.0,Pb #1,NA
2018-02-07,LP23,Water Temperature,15.9,°C,NA,1.0,Pb #2,NA
2018-02-07,LP24,Water Temperature,16.4,°C,NA,1.0,Cu,NA
2018-02-07,LP25,Water Temperature,17.4,°C,NA,1.0,Cu/Pb-Sn,NA
2018-02-07,LP3,Water Temperature,16.4,°C,NA,2.0-0.75,NA,NA
2018-02-07,LP3A,Water Temperature,16.8,°C,NA,2.0-0.75,NA,NA
2018-02-07,LP31,Water Temperature,16.7,°C,NA,2.0-0.75,Pb-Cu,NA
2018-02-07,LP32,Water Temperature,16.8,°C,NA,2.0-0.75,Pb #1,NA
2018-02-07,LP33,Water Temperature,16.9,°C,NA,2.0-0.75,Pb #2,NA
2018-02-07,LP34,Water Temperature,17.3,°C,NA,2.0-0.75,Cu,NA
2018-02-07,LP35,Water Temperature,18,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-02-13,LP1,Water Temperature,19.4,°C,NA,0-0.5,NA,NA
2018-02-13,LP1A,Water Temperature,18.2,°C,NA,0-0.5,NA,NA
2018-02-13,LP11,Water Temperature,18.1,°C,NA,0-0.5,Pb-Cu,NA
2018-02-13,LP12,Water Temperature,18,°C,NA,0-0.5,Pb #1,NA
2018-02-13,LP13,Water Temperature,18.5,°C,NA,0-0.5,Pb #2,NA
2018-02-13,LP14,Water Temperature,18.8,°C,NA,0-0.5,Cu,NA
2018-02-13,LP15,Water Temperature,19.5,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-02-13,LP2,Water Temperature,18.3,°C,NA,1.0,NA,NA
2018-02-13,LP2A,Water Temperature,17.9,°C,NA,1.0,NA,NA
2018-02-13,LP21,Water Temperature,18.1,°C,NA,1.0,Pb-Cu,NA
2018-02-13,LP22,Water Temperature,17.8,°C,NA,1.0,Pb #1,NA
2018-02-13,LP23,Water Temperature,18,°C,NA,1.0,Pb #2,NA
2018-02-13,LP24,Water Temperature,18.2,°C,NA,1.0,Cu,NA
2018-02-13,LP25,Water Temperature,19.3,°C,NA,1.0,Cu/Pb-Sn,NA
2018-02-13,LP3,Water Temperature,19.5,°C,NA,2.0-0.75,NA,NA
2018-02-13,LP3A,Water Temperature,18.5,°C,NA,2.0-0.75,NA,NA
2018-02-13,LP31,Water Temperature,18.3,°C,NA,2.0-0.75,Pb-Cu,NA
2018-02-13,LP32,Water Temperature,18.2,°C,NA,2.0-0.75,Pb #1,NA
2018-02-13,LP34,Water Temperature,18.6,°C,NA,2.0-0.75,Cu,NA
2018-02-13,LP35,Water Temperature,19.5,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-02-20,LP1,Water Temperature,16.2,°C,NA,0-0.5,NA,NA
2018-02-20,LP1A,Water Temperature,14.4,°C,NA,0-0.5,NA,NA
2018-02-20,LP11,Water Temperature,14.5,°C,NA,0-0.5,Pb-Cu,NA
2018-02-20,LP12,Water Temperature,14.8,°C,NA,0-0.5,Pb #1,NA
2018-02-20,LP13,Water Temperature,15.2,°C,NA,0-0.5,Pb #2,NA
2018-02-20,LP14,Water Temperature,16.3,°C,NA,0-0.5,Cu,NA
2018-02-20,LP15,Water Temperature,17,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-02-20,LP2,Water Temperature,14.7,°C,NA,1.0,NA,NA
2018-02-20,LP2A,Water Temperature,13.1,°C,NA,1.0,NA,NA
2018-02-20,LP21,Water Temperature,13.4,°C,NA,1.0,Pb-Cu,NA
2018-02-20,LP22,Water Temperature,14,°C,NA,1.0,Pb #1,NA
2018-02-20,LP23,Water Temperature,14.7,°C,NA,1.0,Pb #2,NA
2018-02-20,LP24,Water Temperature,15.6,°C,NA,1.0,Cu,NA
2018-02-20,LP25,Water Temperature,16.5,°C,NA,1.0,Cu/Pb-Sn,NA
2018-02-20,LP3,Water Temperature,15.8,°C,NA,2.0-0.75,NA,NA
2018-02-20,LP3A,Water Temperature,14.8,°C,NA,2.0-0.75,NA,NA
2018-02-20,LP31,Water Temperature,15.6,°C,NA,2.0-0.75,Pb-Cu,NA
2018-02-20,LP32,Water Temperature,16.1,°C,NA,2.0-0.75,Pb #1,NA
2018-02-20,LP34,Water Temperature,17,°C,NA,2.0-0.75,Cu,NA
2018-02-20,LP35,Water Temperature,17.7,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-02-26,LP1,Water Temperature,16.1,°C,NA,0-0.5,NA,NA
2018-02-26,LP1A,Water Temperature,14.1,°C,NA,0-0.5,NA,NA
2018-02-26,LP11,Water Temperature,14.8,°C,NA,0-0.5,Pb-Cu,NA
2018-02-26,LP12,Water Temperature,14.9,°C,NA,0-0.5,Pb #1,NA
2018-02-26,LP13,Water Temperature,14.8,°C,NA,0-0.5,Pb #2,NA
2018-02-26,LP14,Water Temperature,16.2,°C,NA,0-0.5,Cu,NA
2018-02-26,LP15,Water Temperature,18.3,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-02-27,LP2,Water Temperature,18,°C,NA,1.0,NA,NA
2018-02-27,LP2A,Water Temperature,17.6,°C,NA,1.0,NA,NA
2018-02-27,LP21,Water Temperature,17.7,°C,NA,1.0,Pb-Cu,NA
2018-02-27,LP22,Water Temperature,17.6,°C,NA,1.0,Pb #1,NA
2018-02-27,LP23,Water Temperature,18.4,°C,NA,1.0,Pb #2,NA
2018-02-27,LP24,Water Temperature,18.7,°C,NA,1.0,Cu,NA
2018-02-27,LP25,Water Temperature,19.5,°C,NA,1.0,Cu/Pb-Sn,NA
2018-02-28,LP3,Water Temperature,18.9,°C,NA,2.0-0.75,NA,NA
2018-02-28,LP3A,Water Temperature,17.8,°C,NA,2.0-0.75,NA,NA
2018-02-28,LP31,Water Temperature,17.6,°C,NA,2.0-0.75,Pb-Cu,NA
2018-02-28,LP32,Water Temperature,18,°C,NA,2.0-0.75,Pb #1,NA
2018-02-28,LP33,Water Temperature,17.5,°C,NA,2.0-0.75,Pb #2,NA
2018-02-28,LP34,Water Temperature,18,°C,NA,2.0-0.75,Cu,NA
2018-02-28,LP35,Water Temperature,20.1,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-03-06,LP1,Water Temperature,17.2,°C,NA,0-0.5,NA,NA
2018-03-06,LP1A,Water Temperature,17.4,°C,NA,0-0.5,NA,NA
2018-03-06,LP11,Water Temperature,16.4,°C,NA,0-0.5,Pb-Cu,NA
2018-03-06,LP12,Water Temperature,16.8,°C,NA,0-0.5,Pb #1,NA
2018-03-06,LP13,Water Temperature,16.7,°C,NA,0-0.5,Pb #2,NA
2018-03-06,LP14,Water Temperature,17.3,°C,NA,0-0.5,Cu,NA
2018-03-06,LP15,Water Temperature,19.2,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-03-06,LP2,Water Temperature,16.5,°C,NA,1.0,NA,NA
2018-03-06,LP2A,Water Temperature,15.6,°C,NA,1.0,NA,NA
2018-03-06,LP21,Water Temperature,15.4,°C,NA,1.0,Pb-Cu,NA
2018-03-06,LP22,Water Temperature,15.3,°C,NA,1.0,Pb #1,NA
2018-03-06,LP23,Water Temperature,15.4,°C,NA,1.0,Pb #2,NA
2018-03-06,LP24,Water Temperature,16.5,°C,NA,1.0,Cu,NA
2018-03-06,LP25,Water Temperature,18.3,°C,NA,1.0,Cu/Pb-Sn,NA
2018-03-06,LP3,Water Temperature,18.3,°C,NA,2.0-0.75,NA,NA
2018-03-06,LP3A,Water Temperature,17.6,°C,NA,2.0-0.75,NA,NA
2018-03-06,LP31,Water Temperature,17.4,°C,NA,2.0-0.75,Pb-Cu,NA
2018-03-06,LP33,Water Temperature,17.5,°C,NA,2.0-0.75,Pb #2,NA
2018-03-06,LP34,Water Temperature,18.4,°C,NA,2.0-0.75,Cu,NA
2018-03-06,LP35,Water Temperature,20.5,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-03-21,LP1,Water Temperature,15.4,°C,NA,0-0.5,NA,NA
2018-03-21,LP1A,Water Temperature,14.3,°C,NA,0-0.5,NA,NA
2018-03-21,LP11,Water Temperature,14.3,°C,NA,0-0.5,Pb-Cu,NA
2018-03-21,LP12,Water Temperature,14.6,°C,NA,0-0.5,Pb #1,NA
2018-03-21,LP13,Water Temperature,15.2,°C,NA,0-0.5,Pb #2,NA
2018-03-21,LP14,Water Temperature,15.9,°C,NA,0-0.5,Cu,NA
2018-03-21,LP15,Water Temperature,17.1,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-03-21,LP2,Water Temperature,15.3,°C,NA,1.0,NA,NA
2018-03-21,LP2A,Water Temperature,14.5,°C,NA,1.0,NA,NA
2018-03-21,LP21,Water Temperature,14.2,°C,NA,1.0,Pb-Cu,NA
2018-03-21,LP22,Water Temperature,14.6,°C,NA,1.0,Pb #1,NA
2018-03-21,LP23,Water Temperature,15,°C,NA,1.0,Pb #2,NA
2018-03-21,LP24,Water Temperature,15.9,°C,NA,1.0,Cu,NA
2018-03-21,LP25,Water Temperature,17.3,°C,NA,1.0,Cu/Pb-Sn,NA
2018-03-21,LP3,Water Temperature,16.9,°C,NA,2.0-0.75,NA,NA
2018-03-21,LP3A,Water Temperature,16,°C,NA,2.0-0.75,NA,NA
2018-03-21,LP31,Water Temperature,16,°C,NA,2.0-0.75,Pb-Cu,NA
2018-03-21,LP32,Water Temperature,16.4,°C,NA,2.0-0.75,Pb #1,NA
2018-03-21,LP33,Water Temperature,16.3,°C,NA,2.0-0.75,Pb #2,NA
2018-03-21,LP34,Water Temperature,16.8,°C,NA,2.0-0.75,Cu,NA
2018-03-21,LP35,Water Temperature,17.8,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-04-03,LP1,Water Temperature,13.2,°C,NA,0-0.5,NA,NA
2018-04-03,LP1A,Water Temperature,11.8,°C,NA,0-0.5,NA,NA
2018-04-03,LP11,Water Temperature,12.3,°C,NA,0-0.5,Pb-Cu,NA
2018-04-03,LP12,Water Temperature,12,°C,NA,0-0.5,Pb #1,NA
2018-04-03,LP13,Water Temperature,13,°C,NA,0-0.5,Pb #2,NA
2018-04-03,LP14,Water Temperature,13.2,°C,NA,0-0.5,Cu,NA
2018-04-03,LP15,Water Temperature,13.7,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-04-03,LP2,Water Temperature,13.5,°C,NA,1.0,NA,NA
2018-04-03,LP2A,Water Temperature,12.6,°C,NA,1.0,NA,NA
2018-04-03,LP21,Water Temperature,12.8,°C,NA,1.0,Pb-Cu,NA
2018-04-03,LP22,Water Temperature,13.2,°C,NA,1.0,Pb #1,NA
2018-04-03,LP23,Water Temperature,12.6,°C,NA,1.0,Pb #2,NA
2018-04-03,LP24,Water Temperature,13.1,°C,NA,1.0,Cu,NA
2018-04-03,LP25,Water Temperature,14.3,°C,NA,1.0,Cu/Pb-Sn,NA
2018-04-03,LP3,Water Temperature,15.4,°C,NA,2.0-0.75,NA,NA
2018-04-03,LP3A,Water Temperature,14.2,°C,NA,2.0-0.75,NA,NA
2018-04-03,LP31,Water Temperature,14.1,°C,NA,2.0-0.75,Pb-Cu,NA
2018-04-03,LP32,Water Temperature,13.8,°C,NA,2.0-0.75,Pb #1,NA
2018-04-03,LP33,Water Temperature,14.6,°C,NA,2.0-0.75,Pb #2,NA
2018-04-03,LP34,Water Temperature,14.8,°C,NA,2.0-0.75,Cu,NA
2018-04-03,LP35,Water Temperature,15.6,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-04-17,LP1,Water Temperature,15.5,°C,NA,0-0.5,NA,NA
2018-04-17,LP1A,Water Temperature,14.8,°C,NA,0-0.5,NA,NA
2018-04-17,LP11,Water Temperature,14.1,°C,NA,0-0.5,Pb-Cu,NA
2018-04-17,LP12,Water Temperature,14.6,°C,NA,0-0.5,Pb #1,NA
2018-04-17,LP13,Water Temperature,15,°C,NA,0-0.5,Pb #2,NA
2018-04-17,LP14,Water Temperature,15.2,°C,NA,0-0.5,Cu,NA
2018-04-17,LP15,Water Temperature,16.4,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-04-17,LP2,Water Temperature,15.2,°C,NA,1.0,NA,NA
2018-04-17,LP2A,Water Temperature,13.6,°C,NA,1.0,NA,NA
2018-04-17,LP21,Water Temperature,13.8,°C,NA,1.0,Pb-Cu,NA
2018-04-17,LP22,Water Temperature,14,°C,NA,1.0,Pb #1,NA
2018-04-17,LP23,Water Temperature,14.2,°C,NA,1.0,Pb #2,NA
2018-04-17,LP24,Water Temperature,14.6,°C,NA,1.0,Cu,NA
2018-04-17,LP25,Water Temperature,16.2,°C,NA,1.0,Cu/Pb-Sn,NA
2018-04-17,LP3,Water Temperature,16.3,°C,NA,2.0-0.75,NA,NA
2018-04-17,LP3A,Water Temperature,15.3,°C,NA,2.0-0.75,NA,NA
2018-04-17,LP31,Water Temperature,15.3,°C,NA,2.0-0.75,Pb-Cu,NA
2018-04-17,LP32,Water Temperature,15.7,°C,NA,2.0-0.75,Pb #1,NA
2018-04-17,LP33,Water Temperature,15.7,°C,NA,2.0-0.75,Pb #2,NA
2018-04-17,LP34,Water Temperature,15.8,°C,NA,2.0-0.75,Cu,NA
2018-04-17,LP35,Water Temperature,17,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-05-04,LP1,Water Temperature,16.5,°C,NA,0-0.5,NA,NA
2018-05-04,LP1A,Water Temperature,16,°C,NA,0-0.5,NA,NA
2018-05-04,LP11,Water Temperature,15.8,°C,NA,0-0.5,Pb-Cu,NA
2018-05-04,LP12,Water Temperature,16,°C,NA,0-0.5,Pb #1,NA
2018-05-04,LP13,Water Temperature,16,°C,NA,0-0.5,Pb #2,NA
2018-05-04,LP14,Water Temperature,16.3,°C,NA,0-0.5,Cu,NA
2018-05-04,LP15,Water Temperature,16.8,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-05-04,LP2,Water Temperature,16.7,°C,NA,1.0,NA,NA
2018-05-04,LP2A,Water Temperature,15.6,°C,NA,1.0,NA,NA
2018-05-04,LP21,Water Temperature,15.9,°C,NA,1.0,Pb-Cu,NA
2018-05-04,LP22,Water Temperature,15.7,°C,NA,1.0,Pb #1,NA
2018-05-04,LP23,Water Temperature,15.8,°C,NA,1.0,Pb #2,NA
2018-05-04,LP24,Water Temperature,16.4,°C,NA,1.0,Cu,NA
2018-05-04,LP25,Water Temperature,17.4,°C,NA,1.0,Cu/Pb-Sn,NA
2018-05-04,LP3,Water Temperature,17.5,°C,NA,2.0-0.75,NA,NA
2018-05-04,LP3A,Water Temperature,16.5,°C,NA,2.0-0.75,NA,NA
2018-05-04,LP31,Water Temperature,16.7,°C,NA,2.0-0.75,Pb-Cu,NA
2018-05-04,LP32,Water Temperature,16.6,°C,NA,2.0-0.75,Pb #1,NA
2018-05-04,LP33,Water Temperature,16.8,°C,NA,2.0-0.75,Pb #2,NA
2018-05-04,LP34,Water Temperature,17.4,°C,NA,2.0-0.75,Cu,NA
2018-05-04,LP35,Water Temperature,17.7,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-05-15,LP1,Water Temperature,18.8,°C,NA,0-0.5,NA,NA
2018-05-15,LP1A,Water Temperature,18.4,°C,NA,0-0.5,NA,NA
2018-05-15,LP11,Water Temperature,18.6,°C,NA,0-0.5,Pb-Cu,NA
2018-05-15,LP12,Water Temperature,18.3,°C,NA,0-0.5,Pb #1,NA
2018-05-15,LP13,Water Temperature,18.6,°C,NA,0-0.5,Pb #2,NA
2018-05-15,LP14,Water Temperature,18.9,°C,NA,0-0.5,Cu,NA
2018-05-15,LP15,Water Temperature,19.1,°C,NA,0-0.5,Cu/Pb-Sn,NA
2018-05-15,LP2,Water Temperature,18.7,°C,NA,1.0,NA,NA
2018-05-15,LP2A,Water Temperature,18,°C,NA,1.0,NA,NA
2018-05-15,LP21,Water Temperature,18,°C,NA,1.0,Pb-Cu,NA
2018-05-15,LP22,Water Temperature,17.9,°C,NA,1.0,Pb #1,NA
2018-05-15,LP23,Water Temperature,18,°C,NA,1.0,Pb #2,NA
2018-05-15,LP24,Water Temperature,18.3,°C,NA,1.0,Cu,NA
2018-05-15,LP25,Water Temperature,19,°C,NA,1.0,Cu/Pb-Sn,NA
2018-05-15,LP3,Water Temperature,18.8,°C,NA,2.0-0.75,NA,NA
2018-05-15,LP3A,Water Temperature,18.4,°C,NA,2.0-0.75,NA,NA
2018-05-15,LP31,Water Temperature,18.4,°C,NA,2.0-0.75,Pb-Cu,NA
2018-05-15,LP32,Water Temperature,18.3,°C,NA,2.0-0.75,Pb #1,NA
2018-05-15,LP33,Water Temperature,18.4,°C,NA,2.0-0.75,Pb #2,NA
2018-05-15,LP34,Water Temperature,18.6,°C,NA,2.0-0.75,Cu,NA
2018-05-15,LP35,Water Temperature,18.8,°C,NA,2.0-0.75,Cu/Pb-Sn,NA
2018-05-30,LP1,Water Temperature,20.4,°C,NA,0-0.5,NA,NA
2018-05-30,LP1A,Water Temperature,20.3,°C,NA,0-0.5,NA,NA
2018-05-30,LP11,Water Temperature,20.2,°C,NA,0-0.5,Pb-Cu,NA
2018-05-30,LP12,Water Temperature,20.1,°C,NA,0-0.5,Pb #1,NA
2018-05-30,LP13,Water Temperature,20.2,°C,NA,0-0.5,Pb #2,NA
2018-05-30,LP14,Water Temperature,20.3,°C,NA,0-0.5,Cu,NA
2018-05-30,LP15,Water Temperature,20.3,°C,NA,0-0.5,Cu/Pb-Sn,NA
